兄弟姐妹	<e1>吕惠如</e1>任南京女子师范学校校长，吕美荪任奉天女子师范学校校长，<e2>吕碧城</e2>任天津女子师范学校校长，吕坤秀任厦门女子师范学校教师，姐妹四人，同事教育工作。
夫妻	刚为人父母的“锋芝”表现相当恩爱，<e1>柏芝</e1>还不顾记者拍照当众亲了<e2>霆锋</e2>一口。
父母	电视剧《庆余年》刚刚收官，<e1>郭麒麟</e1>也凭借这部剧火了一把，终于摆脱了<e2>郭德纲</e2>儿子的标签，作为父亲的郭德纲也是非常欣慰。
祖孙	<e1>高晓松</e1>爷爷：<e2>高景德</e2>， 曾任清华大学的校长、电机工程专家、电机工程教育家。
情侣	<e1>廖剑玲</e1>，凤凰卫视2006年中华小姐环球大赛26强选手, <e2>田亮</e2>的前女友，曾是国家二级跨栏运动员，后来因伤退役，担任过模特和主持人，现任重庆卫视《娱乐星工厂》的主持人。
父母	<e1>平鑫涛</e1>子女<e2>平莹</e2>、平珩与平云在给媒体的信指出，将不举行公祭或任何追悼仪式，仅简单家祭后火化花葬。
亲戚	<e1>弗朗索瓦?库普兰</e1>（Francois Couperin, 1668～1733）法国作曲家、键盘乐器演奏家。1668年11月10日出生于巴黎。法国著名的音乐家族库普兰家族成员，作曲家<e2>路易·库普兰</e2>的侄子，巴洛克时期著名作曲家，也是最伟大的羽管键琴音乐家。
师生	<e1>曼德拉</e1>在学校里很喜欢听<e2>马修斯</e2>教授的课，主要是因为马修斯在他所开的社会人类学中对政府的社会政策进行激烈的抨击。
兄弟姐妹	民国7年（1918年）9月1日<e1>汤化龙</e1>在加拿大维多利亚被刺身亡，<e2>汤芗铭</e2>因兄长被刺对政治心灰意懒，则居于京师家中求神拜佛。
unknown	<e1>姜文</e1>拍《让子弹飞》写信搞定葛优周润发(图)本报北京专电昨天，姜文新片《让子弹飞》在北京举行首次新闻发布会，三大影帝姜文、周润发、葛优以及四大小生陈坤、姚橹、廖凡、<e2>张默</e2>组成清一色的硬汉阵容震撼亮相，在主持人崔永元的追问下，姜文透露了如何搞定发哥和葛大爷的招数：一手拿剧本，一手拿支票。
同人	<e2>安凌轩</e2>凌轩问答会:00.真实姓名:<e1>张伟业</e1>
unknown	1927年北伐战争时，<e1>贺英</e1>与四妹贺满姑到了武汉，受到<e2>贺龙</e2>的很大影响，决心投身革命。
同人	<e1>李厚儒</e1>从此改名<e2>李维汉</e2>，在长期的革命斗争中，直到成为党和国家领导人，终身都用这个名字。
父母	<e1>方召麐</e1>，其父亲<e2>方寿颐</e2>为江苏纺丝厂的实业家，母为王淑英；13岁起跟随老师陶伯芳努力学习中英文并学国画，1933年随钱松岩、陈旧村学习山水画，同年其作品入选白浪画会之“无锡各团体书画联展”，1937年到英国曼彻斯特大学攻读欧洲近代史。
好友	由于<e1>兰香</e1>不再打算退学，把好朋友<e2>金秀</e2>高兴得笑逐颜开。
unknown	张苞被杀后，张飞与关羽之子<e1>关兴</e1>结拜为兄弟，一起随<e2>刘备</e2>伐吴，手持蛇矛，作战勇猛。
夫妻	2019年国庆节前夕，<e1>余元君</e1>的妻子<e2>黄宇</e2>代表他到北京参加表彰大会，接受“最美奋斗者”荣誉奖章。
unknown	田荫亭之子<e1>田连章</e1>，而论及全专全精者，则首推<e2>田连澍</e2>。
合作	2010年温哥华冬奥会，女子短道速滑3000米接力决赛里，张会和王濛、周洋、<e1><e2>孙琳琳</e2></e1>组成的中国队获得冠军，4分06秒614破世界纪录。
好友	<e1>张昆弟</e1>，1894年出生于桃江县鸬鹚渡镇龙塘湾村一个贫苦农民家庭。1913年，20岁的他考入湖南省立第一师范学校，与蔡和森、<e2>毛泽东</e2>结为好友，形影不离。
父母	又白又胖的<e2>苏超</e2>噘起红润润的嘴唇——同是妈妈<e1>燕志云</e1>的亲生骨肉，但他从出生那天起就一直被视为家里的“小皇帝”。
同人	<e1>薛仰岳</e1>后改名<e2>薛岳</e2>，以示不仅仰慕岳飞更将身体力行。
合作	19<e2>李杨</e2>，吕占霞，<e1>张欣</e1>等，一种低含量低聚物烯烃共聚物的制备方法，ZL2004，10062498.0（2006）
夫妻	曾宪梓，1934年2月2曰出生于梅县扶大镇珊全村，父亲<e1>曾荣发</e1>因劳累致病37岁即逝，母亲<e2>蓝优妹</e2>是个样样农活皆能的客家妇女。
祖孙	<e1>吕产</e1>家族成员:祖父：<e2>吕公</e2>
上下级	<e1>徐佛苏</e1>简介:在日本与当时留学生的同盟会，日知会等交往.曾担任或<e2>黄兴</e2>先生的秘书；
师生	六年级学生<e1>汤俊羿</e1>至今记得当年<e2>杨向明</e2>老师对他的一次急救。
unknown	省人大常委会副主任向力力，湘潭市领导曹炯芳、张迎春、陈忠红、吴小月、<e1>颜集成</e1>、<e2>陈小山</e2>等出席活动。
亲戚	<e1>哈利王子</e1>现时是英国王位第三个继承人，排在其兄长威廉王子之后以及其叔父<e2>约克公爵</e2>之前。
unknown	卫立煌是<e1>孙中山</e1>的卫士，蒋介石的“五虎上将”，与<e2>毛泽东</e2>是朋友，曾是被中共通缉的“战犯”，后来又被任命为中华人民共和国国防委员会副主席……
父母	<e2>刘蟾</e2>，1949年出生于上海，<e1>刘海粟</e1>和夏伊乔的幼女。
好友	<e1>诸葛瑾</e1>定居曲阿后，与当地名人张承、<e2>步骘</e2>等人相友善。
unknown	方召麐拜师张大千时，曾随他游历欧美，并在“可以居”随侍一年，看到了<e1>毕加索</e1>、<e2>波洛克</e2>等西方现代主义大师的绘画作品。
unknown	<e2>李颖芝</e2>是内地著名模特儿，而<e1>房祖名</e1>是娱乐界大哥成龙的独生爱子。
unknown	<e1>成龙</e1>和张国立，一个是响誉国际的功夫影星兼导演，一个是内地爆款剧的制造者，可他俩都有一个不成器的儿子，成龙的儿子房祖名吸毒被抓后身败名裂，张国立儿子<e2>张默</e2>更加离谱，读中戏时暴打女友童瑶遭开除，入行后两度吸毒被抓，成了娱乐圈的反面教材，张国立夫妇的脸让他丢尽。
unknown	根据《旧唐书》的记载：公元617年，也就是<e1>隋炀帝</e1>当政的大业十三年，李氏父子于太原兴兵反隋，<e2>李渊</e2>次子李世民被调遣到渭北一带与隋军主力作战。
亲戚	<e1>王廷歆</e1>身边的人士称，王廷歆昨日获悉媳妇<e2>龚如心</e2>病逝后，显得非常平静，反应亦很平淡，没有激动。
夫妻	<e1>卓文君</e1>丧夫后许多名流向她求婚，她却看中了穷书生<e2>司马相如</e2>。
unknown	<e1>朱云</e1>喊道：“我能到地下和<e2>关龙逄</e2>、比干交游，已经心满意足了!
祖孙	<e1>罗彤</e1>的祖父是中国著名古希腊研究学者、翻译家<e2>罗念生</e2>，他是第一位留学希腊的中国人。
父母	<e2>蒋丽莉</e2>是老牌工业家<e1>蒋震</e1>的女儿，曾经获选为香港杰出青年，在去年当选为香港总商会第一位女主席。
师生	<e1>李岱春</e1>人物简历:李岱春，男，1976年出生，江苏南通人，师从<e2>陈晓平</e2>5段。
父母	<e1>李煜堂</e1>的长子李自重，原名<e2>李炳星</e2>，生于1883年，少年时期求学于私塾。
父母	<e1>李萍</e1>小儿子<e2>石祥林</e2>去北京寻求答案，找到中国人体器官捐献管理中心，在系统里完全查不到母亲的捐献信息。
亲戚	<e1>王世充</e1>以侄女嫁于<e2>裴行俨</e2>，待其父子甚厚。
unknown	龚澎的母亲<e1>徐文</e1>女士是<e2>黄兴</e2>夫人徐宗汉的堂妹，令这位享年88岁的老妈妈伤心万分的是爱女龚澎竟先她一年去世。
夫妻	书中提到，<e1>谢长廷</e1>夫妇当时已育有一儿一女，但由于妻子<e2>游芳枝</e2>一直未再怀孕，才在1984年向三重一户人家领养养子。
unknown	<e1>梁武帝</e1>大同元年（537年），时任罗州刺史（罗州在今广东化州）的冯融与冼氏部落通婚，为儿子冯宝迎娶了<e2>冼英</e2>。
夫妻	<e1>厄庇墨透斯</e1>的妻子是<e2>潘多拉</e2>，二人育有一女皮拉，而皮拉后来嫁与杜卡利翁。
夫妻	2002年，前跳水名将<e1>谭良德</e1>、<e2>李清</e2>正式开始执教天津跳水队，而汪皓那并不娴熟的“前空翻”和“后空翻”的动作幸运地被这对名将夫妇“点中”。
亲戚	董的邻居<e1>董平坤</e1>，至今住在侄儿<e2>董志群</e2>家。
好友	<e1>郭彪</e1>个人生活:2012年10月在21日在长沙与妻子举行婚礼，<e2>王栎鑫</e2>担任伴郎。
父母	<e1>刘恺威</e1>和<e2>刘丹</e2>是父子这个大家都比较熟悉，因为刘恺威和杨幂结婚后，刘恺威在内地知名度比较高，之前刘丹出席了他们的婚礼。
夫妻	<e1>李翠琴</e1>的老伴<e2>李丁刚</e2>告诉记者，家里五口人，每年可以领到1000元的分红。
夫妻	1949年10月1日新中国成立，在大洋彼岸拼搏多年的<e1>钱学森</e1>和<e2>蒋英</e2>夫妇，得知喜讯后欢欣鼓舞。
合作	1992年：日月神剑续集之圣战风云、枭情、孤星剑（15集，主演<e2>郑伊健</e2>、<e1>梁小冰</e1>）
unknown	提起<e1>孙玉亭</e1>，田福堂马上又想到了玉亭的侄子<e2>孙少安</e2>。
父母	<e1>福田康夫</e1>(1936年— )继承其父<e2>福田赳夫</e2>的政治衣钵，从政拜相，创造了日本宪政史上第一对父子首相的记录，而且巧合的是，都是71岁入主首相府，可谓“大器晚成”。
师生	其实很多人不知道，<e1>李连杰</e1>、甄子丹的师父是同一个人，他就是著名的“金牌教练”<e2>吴彬</e2>，除了李连杰、甄子丹，观众们熟悉的吴京也是他的徒弟。
夫妻	<e1>张锡媛</e1>是<e2>邓小平</e2>的第一位妻子。
夫妻	<e1>吴绮莉</e1>99年11月为已婚国际巨星<e2>成龙</e2>诞下私生女吴卓林，此后两母女的一举一动都成为大众关注的焦点。
师生	<e1>孙膑</e1>和庞涓的故事大家应该够听说过,二人师出同门,同为<e2>鬼谷子</e2>之徒。
父母	家庭出生演艺世家的<e1>张菲</e1>，父亲为台湾综艺大哥<e2>张少怀</e2>，叔叔是费玉清，姑姑是费贞绫。
合作	是月，命许州节度使王檀、河阳节度使<e1>谢彦章</e1>、汝州防御使<e2>王彦章</e2>率师自阴地关抵晋阳，急攻其垒，不克而还。
兄弟姐妹	<e1>李舜臣</e1>就是李贞与草溪卞氏之子，他还有兄长<e2>羲臣</e2>、尧臣和弟弟禹臣。
情侣	李维民让陈珂寻找<e1>包星</e1>前女友<e2>杨柳</e2>。
亲戚	<e1>胡享福</e1>向余道金要钱用被拒，又想起亲舅舅<e2>杨节生</e2>家有钱，就想利用余道金弄点钱用。
同人	<e1>吉安娜</e1>是科比和妻子瓦妮莎的第二个女儿，大家喜欢叫她的昵称<e2>Gigi</e2>。
同人	<e1>罗寄一</e1>(1920-2003)，原名<e2>江瑞熙</e2>，祖籍安徽贵池，生于天津。一九四三年毕业于西南联大经济系。四十年代在桂林、重庆的《大公报·文艺》和昆明《文聚》上面发表过新诗和散文。
师生	<e2>潘飞</e2>，哲学与宗教学博土，师从<e1>谢路军</e1>教授，目前从事佛教、道教等宗教文化方面工作。
同人	（原重庆警备区顾问）:<e1>张铭</e1>（1920—)，原名<e2>张克明</e2>，张陶乡小张庄人。
祖孙	<e1>安倍</e1>的外祖父<e2>岸信介</e2>、外叔祖父佐藤荣作都是战后日本的保守派首相。
unknown	晚10时，<e1>阎锡山</e1>以召开军事会议为名诱捕了<e2>黄樵松</e2>。
同学	4、<e1>徐天明</e1>，男，31岁，他跟陈爱华、<e2>金民哲</e2>同为大学同学。
unknown	“东京审判”中国法官梅汝趝、中国首席检察官<e2>向哲浚</e2>、中国检查组顾问<e1>倪征</e1>日奥的子女出席了成立仪式。
unknown	绍兴二十三年（1155年），<e1>陆游</e1>进京临安（今杭州）参加锁厅考试（现任官员及恩荫子弟的进士考试），主考官陈子茂阅卷后取为第一，因秦桧的孙子<e2>秦埙</e2>位居陆游名下，秦桧大怒，欲降罪主考。
父母	<e1>诸葛瑾</e1>，(174-240)诸葛亮之兄，<e2>诸葛恪</e2>之父，经鲁肃推荐，为东吴效力。
同人	<e1>尚格东</e1>(1917—1979)原名孙立朝，别名<e2>孙党曦</e2>。单县邓楼村人。1935年考入菏泽第六中学高中部学习。后在济南参加学生军训时，与济南同学金默生等人成立了“博文学会”。
合作	相声《五星楼》（<e1>赵津生</e1>，<e2>刘影</e2>）
父母	父亲<e1>甄云龙</e1>，是国际性中文报纸星岛日报的波士顿编辑，能演奏小提琴以及和小提琴音色相似的中国弦乐器二胡。<e2>甄子丹</e2>也学习古典钢琴，喜欢萧邦，音乐成为他生命中的另一灵感来源。。
unknown	这条消息说：前天下午，义乌中学校长<e1>朱跃望</e1>把两份高校录取通知书分别送到毕业生<e2>黄至毅</e2>和赵健的家里，两人是同班同学，共同被中国人民解放军空军航空大学，选择的专业都是航空飞行与指挥专业。
unknown	秦汉，《<e1>薛丁山</e1>征西》中的人物，秦琼之孙，秦怀玉之子，与<e2>窦一虎</e2>是同门师兄弟，手持一对狼牙棒，武艺超群。
上下级	<e1>安瓦尔</e1>此前曾是<e2>马哈蒂尔</e2>的助手。
unknown	马明达教授出身中国武术世家，父亲<e1>马凤图</e1>、叔父<e2>马英图</e2>都是民国时期全国闻名的武术家。
unknown	剧中，小蛮与<e2>白敏中</e2>私期暗约，<e1>樊素</e1>传书递简，最终有情人成了眷属。
合作	主演：瑞恩，<e1>陈汉</e1>伟，<e2>彭耀顺</e2>
夫妻	报道称，上面还有美国总统<e1>奥巴马</e1>和第一夫人<e2>米歇尔</e2>的签名。
父母	一个重要原因是子孙后代不争气，<e1>吴挺</e1>的儿子叫<e2>吴曦</e2>，也是一名战将，宋朝对他不薄，可他呢，居然在战败后投降了金朝，还自封为王，实在丢尽了祖先的面孔，不过吴曦的好日子也没过多久，就被宋军杀死了。
兄弟姐妹	<e1>李舜臣</e1>就是李贞与草溪卞氏之子，他还有兄长羲臣、尧臣和弟弟<e2>禹臣</e2>。
unknown	那<e1>卢一峰</e1>所以能得吴三桂委为曲靖县知县，是使了四万多两银子贿赂得来的，<e2>吴应熊</e2>曾从中抽了三千多两。
好友	跟<e1>穆勒</e1>的友谊对于<e2>李嘉图</e2>来说非常重要。
合作	帮助中国队提前锁定了女双金牌，决赛中，<e1>朱雨玲</e1>/<e2>陈梦</e2>3-1击败了王曼昱/陈可，获得冠军。
unknown	为了杀掉<e1>陈理</e1>，<e2>朱元璋</e2>可是没少费心思，然而只是杀掉了陈友谅曾经的一员大将张必先。
同人	<e1>刁夫</e1>，原名<e2>孙庆国</e2>，男，山东临沂人，大学本科学历。
unknown	姜文拍《让子弹飞》写信搞定葛优周润发(图)本报北京专电昨天，姜文新片《让子弹飞》在北京举行首次新闻发布会，三大影帝姜文、周润发、葛优以及四大小生<e1>陈坤</e1>、<e2>姚橹</e2>、廖凡、张默组成清一色的硬汉阵容震撼亮相，在主持人崔永元的追问下，姜文透露了如何搞定发哥和葛大爷的招数：一手拿剧本，一手拿支票。
同学	4、<e1>徐天明</e1>，男，31岁，他跟陈爱华、<e2>金民哲</e2>同为大学同学。
合作	《一个人战争》饰演：<e1>刘树元</e1>导演：<e2>王小康</e2>
unknown	<e1>阮文凭</e1>的事迹被当地媒体宣传开来，住在田林县城的青年女孩<e2>陆兰</e2>被他的精神感动了，执意要到山上来看看。
祖孙	1人物经历:<e2>张充和</e2>的曾祖是晚清名臣<e1>张树声</e1>，曾任两广总督。
父母	<e2>巴菲特</e2>的父亲——<e1>霍华德·巴菲特</e1>虽然在待人处事上不同于刻薄的祖父，但他将家族的“吝啬”传统上升到了另一个层面。
夫妻	照片上，<e1>赵本山</e1>与妻子<e2>马丽娟</e2>坐在中间，儿子牛牛和女儿妞妞依偎在爸爸妈妈身边。
父母	<e1>索尼娅·哈里斯</e1>的儿子<e2>卡梅伦</e2>和凯尔今年5岁，他们的性格都很外向。
祖孙	<e1>阮恩海</e1>（<e2>阮元</e2>的长孙，直隶州知府）
父母	780年，利奥四世在准备攻打保加利亚时去世，临终前任命其妻<e1>伊琳娜</e1>为其子<e2>君士坦丁六世</e2>的唯一监护人。
unknown	泗泾古镇，人杰地灵，这方水土曾孕育了一批杰出的文人学士，其中包括元代著名诗人<e1>陶宗仪</e1>、上海《申报》创始人史量才、复旦大学创始人<e2>马相伯</e2>等。
祖孙	<e1>唐雪卿</e1>的祖父<e2>唐植兴</e2>是清末民初活跃于上海的茶商，家境颇为富有。
父母	<e1>邓小平</e1>的父亲叫<e2>邓文明</e2>，是一个小地主。
unknown	杨澜、<e1>倪萍</e1>、董浩、朱军、<e2>朱时茂</e2>、陈佩斯、马未都等赵忠祥的生前好友及同僚纷纷前往悼念，也有市民自发前往送别。
unknown	为了杀掉<e1>陈理</e1>，朱元璋可是没少费心思，然而只是杀掉了<e2>陈友谅</e2>曾经的一员大将张必先。
unknown	此次出征欧洲，<e1>孙颖莎</e1>恩师黄海诚成了女乒教练组的主心骨，也是他指挥<e2>陈幸同</e2>双杀伊藤美诚。
unknown	其中不少人的父母是民乐手，<e1>崔健</e1>的父亲崔雄济是一名小号演奏家，<e2>窦唯</e2>的父亲窦绍儒是一名管乐手，刘元的父亲刘凤桐是著名的唢呐演奏家。
同门	就在十年前，金池和曹格都还只是涂惠源老师门下的弟子，与他们一同在音乐路上追梦的同门还有<e1>谭维维</e1>、<e2>曾一鸣</e2>和今年在“中国好声音”亮相的魏雪漫。
unknown	崇祯四年（1634年），<e1>张溥</e1>在南京召集“金陵大会”，当时恰好也在南京的黄宗羲经友人<e2>周镳</e2>介绍参加复社，成为社中活跃人物之一。
unknown	由张嘉译、闫妮、<e1>赵今麦</e1>、<e2>郭俊辰</e2>等主演的都市家庭剧《少年派》正在播出，记者专访剧中饰演学霸钱三一的郭俊辰和饰演林妙妙的赵今麦，听这两位年轻演员剖析角色和回忆塑造角色过程。
unknown	35．<e2>顾月华</e2>，罗江虹，<e1>严晓红</e1>(1998)。
unknown	杨澜、倪萍、董浩、朱军、<e1>朱时茂</e1>、<e2>陈佩斯</e2>、马未都等赵忠祥的生前好友及同僚纷纷前往悼念，也有市民自发前往送别。
同学	<e1>魏则西</e1>昔日的班长<e2>杨小天</e2>（化名）说。
unknown	表情：冷幽默<e1>姜文</e1>昨天大展冷幽默功力，问到影片是否会送戛纳电影节和奥斯卡参评时，姜文称：“戛纳影帝就在我旁边(指<e2>葛优</e2>)，所以戛纳的事就归他管了，奥斯卡就归发哥了，我只负责把大家凑在一起，拍一部观众看得懂的电影。”
同人	<e2>杨尚清</e2>（1989—-），又名<e1>杨坤</e1>，男，河南光山县人·
unknown	<e1>杨过</e1>道：“<e2>公孙谷主</e2>之女，公孙绿萼。”
unknown	1950年底，<e1>王振康</e1>的弟弟王振军，跟着解放军去参加舟山战役，路过<e2>徐婉婵</e2>老家时，到她家里打听王振康的消息，但没有人知道。
unknown	泗泾古镇，人杰地灵，这方水土曾孕育了一批杰出的文人学士，其中包括元代著名诗人陶宗仪、上海《申报》创始人<e1>史量才</e1>、复旦大学创始人<e2>马相伯</e2>等。
合作	发明专利：具有抗氧化作用的棉籽多肽干粉生产方法.发明人：<e1>高海燕</e1>，<e2>倪晋仁</e2>，贾征，左航.公开号：CN1895661A
夫妻	电影讲述了法国王后<e1>玛丽·安东</e1>妮的生平故事，从16岁的她被母亲玛利亚·泰瑞莎告知她即将嫁给<e2>路易十六</e2>，到最终走上断头台的一生。
合作	接着，<e1>成钧</e1>和<e2>赵启民</e2>率七纵，与兄弟部队一道，取济南，占青岛，攻兖州，七纵成了攻城
unknown	在<e1>嵇康</e1>那儿碰了一鼻子灰后<e2>钟会</e2>并不死心，因为他觉得自己也是有思想的人，他一定要在精神上战胜稽康。
祖孙	<e1><e2>萨马兰奇</e2>三世</e1>是已故国际奥委会主席萨马兰奇之孙，现任萨马兰奇体育发展基金会理事。
好友	<e1>杨澜</e1>、倪萍、董浩、朱军、朱时茂、陈佩斯、马未都等<e2>赵忠祥</e2>的生前好友及同僚纷纷前往悼念，也有市民自发前往送别。
夫妻	最痴情——明英宗<e1>朱祁镇</e1>之<e2>钱皇后</e2>
同门	1922年曾熙在上海虹口寓所创办“衡阳书画学社”(“曾李同门会”前身)，该社以交流诗文书画为宗旨，入社弟子有<e1>张善孖</e1>、张大千、<e2>马企周</e2>、朱大可等数十人。
unknown	根据《旧唐书》的记载：公元617年，也就是<e1>隋炀帝</e1>当政的大业十三年，李氏父子于太原兴兵反隋，李渊次子<e2>李世民</e2>被调遣到渭北一带与隋军主力作战。
父母	村民们留意到，只有<e1>耿建平</e1>20岁出头的小儿子<e2>耿威虎</e2>在操持丧事。
夫妻	<e1>卫斯理</e1>一天突然收到移居法国南部的岳父白老大的电报，白老大声称「有要事商榷」，并希望卫斯理能与其妻<e2>白素</e2>到访。
兄弟姐妹	<e1>萧玉璇</e1>：<e2>萧玉若</e2>的姐姐，徐朗的情人，代号“红玫瑰”，也是十三死枭中的人枭，被死枭王的药物控制。
情侣	去年终于脱单的<e1>陈乔恩</e1>，大方面对脱粉潮，勇敢认爱艾伦（<e2>曾伟昌</e2>）。
情侣	剧中，<e1>小蛮</e1>与<e2>白敏中</e2>私期暗约，樊素传书递简，最终有情人成了眷属。
unknown	由<e1>张嘉译</e1>、闫妮、赵今麦、<e2>郭俊辰</e2>等主演的都市家庭剧《少年派》正在播出，记者专访剧中饰演学霸钱三一的郭俊辰和饰演林妙妙的赵今麦，听这两位年轻演员剖析角色和回忆塑造角色过程。
父母	另有西跨院和数间附属房，1985年<e1>郝寿臣</e1>之子<e2>郝德元</e2>遵照其父遗嘱，将故居献给政府办幼儿福利事业。
兄弟姐妹	这年<e1>德鸿</e1>十岁，他的弟弟<e2>德济</e2>六岁，他们的寡母陈爱珠三十一岁。
亲戚	<e1>卫斯理</e1>一天突然收到移居法国南部的岳父<e2>白老大</e2>的电报，白老大声称「有要事商榷」，并希望卫斯理能与其妻白素到访。
兄弟姐妹	老大夏洛蒂是《简·爱》的作者，二姐<e1>艾米莉</e1>著有《呼啸山庄》，老三<e2>安妮</e2>相较而言名气则稍逊一些，代表作有《艾格尼斯·格雷》和《怀尔德菲尔府的房客》。
上下级	<e1>徐老</e1>过去也是<e2>张有智</e2>的老上级……
父母	1941年，黄合林老人去世前，将装有红旗的小木箱交给儿子<e1>黄荣清</e1>和孙子<e2>黄光文</e2>。
好友	<e1>杨丞琳</e1>和<e2>潘玮柏</e2>私交深厚，且彼此数度合作、默契极佳，她今透露早就知道潘玮柏的喜事，“他一直都不喜欢谈及他的感情，像他这种保守秘密狂很信任我，很开心，感觉我在他心里满重要的。”
好友	<e1>徐伯昕</e1>是<e2>邹韬奋</e2>最亲密的战友。
同学	4、徐天明，男，31岁，他跟<e1>陈爱华</e1>、<e2>金民哲</e2>同为大学同学。
unknown	第24集101204RB情歌王子—<e2>林俊杰</e2>继续摇滚—<e1>谭咏麟</e1>Mr.乐团0.62
父母	<e1>马明达</e1>教授出身中国武术世家，父亲<e2>马凤图</e2>、叔父马英图都是民国时期全国闻名的武术家。
夫妻	<e1>顺阳公主</e1>嫁给北燕皇室后裔<e2>冯穆</e2>。
师生	在上海香山帮的氛围中成长的<e1>唐雪卿</e1>，自小接触粤剧和粤曲，读小学时就开始跟着邻居广东音乐家<e2>邓叔宜</e2>为师，学习击打扬琴和唱粤曲。
unknown	当时，<e1>康心孚</e1>正在北京大学教书，在哥哥的支持下，康心如又在上海创办了《雅言》杂志，以学术刊物的面貌出现，不断发表抨击<e2>袁世凯</e2>复辟倒退的重头文章。
unknown	张洵澎，上海昆剧团国家一级演员，工五旦。1941年出生于上海。师从<e1>朱传茗</e1>，后又得<e2>言慧珠</e2>、姚传芗指点。目前担任上海戏曲学校教师。
unknown	一听<e1>朱丹</e1>松口，<e2>张艺贝</e2>赶快把钱塞给了服装师，生怕朱丹反悔。
同学	照片的主人叫<e1>王蒂澂</e1>，是<e2>刘孝锦</e2>的同学，北平女子师范大学的学生。
夫妻	龚澎的母亲徐文女士是<e1>黄兴</e1>夫人<e2>徐宗汉</e2>的堂妹，令这位享年90岁的老妈妈伤心万分的是爱女龚澎竟先她一年去世。
亲戚	伍连德，字星联，父亲<e1>伍祺学</e1>是广东台山人，闯南洋来到槟榔屿，经营金铺生意，事业稳定后于三十二岁那年迎娶本地同乡建筑商<e2>林道解</e2>长女，十六岁的林彩繁。
父母	<e1>崔妃</e1>生下儿子郑王<e2>李邈</e2>。
同学	故事发生在繁忙的大上海，从<e1>林宇</e1>和<e2>王识贤</e2>收到了高中同窗会的卡片开始。
好友	毛泽东经常于假日和<e1>蔡和森</e1>、陈昌、张昆弟、<e2>罗学瓒</e2>等五六位好友，到“板仓杨寓”学习讨论各种问题，或谈治学、做人之道，或纵论天下大事，探求救国教民的真理，常常一攀谈就是几个小时。
兄弟姐妹	1月4日凌晨，<e1>李嫣</e1>在社交账号中晒出了两人的童年照为姐姐<e2>窦靖童</e2>庆生。
祖孙	<e1>崔诚</e1>对自己的孙儿<e2>崔瀺</e2>寄予厚望，但他的那一套棍棒教育方式，不是每个人都能消受的，孙儿崔瀺最后选择逃家。
合作	2003年底，<e1>赵本山</e1>、范伟、<e2>高秀敏</e2>一起彩排春晚小品《心病》。
unknown	<e1>崇祯</e1>四年（1631年），张溥在南京召集“金陵大会”，当时恰好也在南京的<e2>黄宗羲</e2>经友人周镳介绍参加复社，成为社中活跃人物之一。
夫妻	据加拿大《星岛日报》报道，到访大温哥华的缅省首位华裔省督<e1>李绍麟</e1>及妻子<e2>刘巾眉</e2>，28日晚上接受世界广东同乡会加西分会会长梁立有邀请，在列治文一酒家与10余位友人聚餐。
unknown	被逮捕的<e1>陈扶民</e1>、杜新民等七人，后经<e2>黄樵松</e2>等力保，得免于难，但都被逐出了27师。
unknown	第21局<e2>庄玉明</e2>负<e1>蒋川</e1>
师生	一天上国文课，<e1>张济川</e1>老师抚着<e2>沈德鸿</e2>的背说：“你将来是个了不得的文学家呢！
兄弟姐妹	<e1>黄昆</e1>是家中最小的孩子，他的大姐名黄宣，大哥<e2>黄燕</e2>，二哥黄宛（中国著名心脏内科专家），姐弟四人年龄依
好友	养好伤后，<e1>李舜臣</e1>于万历四年（1576年，宣祖九年）再赴武科，终于中举。 李舜臣的毕生好友、大臣<e2>柳成龙</e2>称“李氏世业儒，至舜臣始得武科”。
祖孙	我道：『林……<e1>林远图</e1>？是<e2>林震南</e2>的父亲？』师父道：『不，林远图是林震南的祖父，福威镖局是他一手创办的
夫妻	<e1>吕秀菱</e1>个人生活:吕秀菱与<e2>谢艾文</e2>1998年6月结婚，8月移居伦敦，后定居纽约曼哈顿。
父母	比如说<e1>戚薇</e1>的女儿<e2>lucky</e2>就被外界称为戚薇的“复制粘贴”，生了个女儿好像生了个小时候的自己，连动作神态都如出一辙。
父母	<e1>片冈爱之助</e1>，男，本名片冈宽之，5岁的时候以小演员身份进入艺能界，后成为<e2>片冈秀太郎</e2>的养子，袭名第六代片冈爱之助。
unknown	卡米尔向<e1>罗丹</e1>要了一块大理石，她想为弟弟<e2>保罗</e2>刻一尊半身像。
师生	近年来，<e1>林永松</e1>又从<e2>李可染</e2>先生上溯李唐、龚半千，在用墨技法上痛下了几年的苦功夫，始终游弋于古今先贤的左右，不即不离。
合作	刚好<e1>陆飞鸿</e1>和白雪仙组“新东亚剧团”，<e2>邹洁云</e2>即被聘为“二帮花旦”。
unknown	<e1>海都</e1>，是窝阔台第五子合失的儿子，幼年是在<e2>成吉思汗</e2>的斡耳朵（宫帐）长大的，聪明能干，深得成吉思汗的喜欢。
unknown	这是明朝天启年间的首辅大学士<e1>叶向高</e1>为纪念尤溪籍靖边将领<e2>詹荣</e2>逝世七十年所写的《读史吊詹角山司马》诗。
父母	<e1>梁漱溟</e1>的次子<e2>梁培恕</e2>先生回忆说。
unknown	<e2>鲁迅</e2>故居边上的6号住宅即是<e1>茅盾</e1>寓所。
